,puissance,f0,excursion,LI,c0Montant,c1Montant,c2Montant,dureeTransitoireMontant,aucMontant,penteMaxMontant,meanMontant,varianceMontant,skewnessMontant,kurtosisMontant,dureeTransitoireStable,aucStable,penteMaxStable,meanStable,varianceStable,skewnessStable,kurtosisStable,c0Descendant,c1Descendant,c2Descendant,dureeTransitoireDescendant,aucDescendant,penteMaxDescendant,meanDescendant,varianceDescendant,skewnessDescendant,kurtosisDescendant,numEmetteur,numFenetre,navire
1612,-67.5,425.5,18.5,1120.0,-21000608752.062546,-36761008.24558206,-16087.290440299543,2.6312500000006366e-07,5.7519845992907275,4.820667428748204e-05,-0.6719057683141362,-0.6635405596689901,0.0013662578278235112,2.0185844296131873e-07,5.560999999999956e-06,195.95496093351449,0.00020306917460213457,-0.7975724953094413,1.1969699808058856,0.0022023349218143994,1.798640837084556e-09,-21165012285.514706,-36999072.41217149,-16169.742572173871,2.6312500000006366e-07,5.7521531603931955,0.00018118649343610487,-0.6717856389892486,-0.6637577681744866,0.0013662349422057026,2.0185636398933422e-07,1612,,1
1613,-90.0,431.5,15.5,1115.0,-362452512.31863433,-536350.3856275687,-198.41846476567275,1.3828125000000819e-06,31.151826443358736,0.00020125694197373374,-0.47342590595482387,-0.9154683330027442,0.0014080032534471046,8.768554706479816e-08,1.2004375000000157e-06,38.87028282494516,7.648707831805937e-05,-0.5066156376037171,0.49111663412856865,0.002023745064552891,2.2233955124407813e-09,-363139629.2320322,-529463.0289419753,-192.98943183563787,1.3828125000000819e-06,31.152024341142727,0.00028706242777746496,-0.47351964666303387,-0.9150703961418669,0.0014080048277648888,8.7679774898604e-08,1613,,1
1614,-82.5,427.0,15.5,1120.0,-12503615.579606995,-15385.613486227418,-4.731438182214274,6.461937499999972e-06,129.4648921731481,0.00010565289524485473,-0.4852978433820375,-0.9080036634044983,0.0012521882093912142,4.4064353291335923e-08,5.669625000000026e-06,199.57043811903716,0.00019596939063741374,-0.9140651989642136,1.2513655041276133,0.0021999954275427696,2.05907988872472e-09,822699502338.1329,1504596001.089086,687921.0210249212,4.625000000005059e-08,0.30342638967256713,0.00017889796074821066,0.599304261159785,-1.2890347237516897,0.00041033917299248727,1.6538617101492288e-07,1614,,1
1615,-90.0,436.0,17.0,1095.0,-12503615.579606995,-15385.613486227418,-4.731438182214274,6.461937499999972e-06,129.4648921731481,0.00010565289524485473,-0.4852978433820375,-0.9080036634044983,0.0012521882093912142,4.4064353291335923e-08,1.2004375000000157e-06,38.87028282494516,7.648707831805937e-05,-0.5066156376037171,0.49111663412856865,0.002023745064552891,2.2233955124407813e-09,-337481873.95144945,-492110.51227621426,-179.39500260197755,1.544437500000011e-06,36.09226928854962,0.0001962468458865372,-0.5326059238727802,-0.8453787335664811,0.0014605608016629817,9.363609676106941e-08,1615,,1
1616,-67.5,430.0,24.5,1100.0,-1631530337.3961363,-2679140.7696681353,-1099.8541607695554,9.226875000000606e-07,23.124654012222454,0.00019341455555882923,-0.6417091858908472,-0.7473816394064063,0.0015664060212600562,1.9405027847273777e-07,5.669625000000026e-06,199.57043811903716,0.00019596939063741374,-0.9140651989642136,1.2513655041276133,0.0021999954275427696,2.05907988872472e-09,-68879221181.16214,-126015393.85776477,-57636.6763164315,2.587499999993307e-08,0.30183990884087725,0.00020075638239758936,-0.05425141121285591,-1.0889725600313644,0.0007292388165767365,1.0438931409005196e-07,1616,,1
1617,-70.0,428.5,24.5,1125.0,854323730234.8376,1562589552.8516803,714508.4539801889,2.812499999994139e-08,0.22129492846556809,0.00013247669408077926,0.24501487279532388,-1.225823171993692,0.0004926720272164011,1.015437338328011e-07,4.328243749999994e-05,1114.9834603563334,6.655236979386404e-05,-0.20854205089203195,0.193938906102181,0.0016100401465388803,1.327044066192724e-09,-12508690.755807422,-14378.780338754175,-4.1305787995600936,6.461937499999972e-06,129.46497875205174,0.00016876339708648278,-0.4853005130382351,-0.907980966641281,0.0012521879808584824,4.4064074779748376e-08,1617,,1
1618,-77.5,436.0,23.0,1085.0,-12503615.579606995,-15385.613486227418,-4.731438182214274,6.461937499999972e-06,129.4648921731481,0.00010565289524485473,-0.4852978433820375,-0.9080036634044983,0.0012521882093912142,4.4064353291335923e-08,1.5874999999992458e-08,0.30528038051211764,9.290162794571566e-05,-1.7489842864503902,5.600285679652496,0.0012007134201194535,3.2970819146991427e-09,-15673950.543124618,-17994.53522043799,-5.163118288356035,5.7191874999999595e-06,115.3728305205751,0.00011214042559492242,-0.48814091492535255,-0.8481422096459217,0.0012608071136687188,4.534966013896033e-08,1618,,1
1619,-85.0,427.0,17.0,1095.0,-1622714383.4141204,-2664807.5608843276,-1094.0289490483092,8.639375000000843e-07,20.92669529748927,1.7812231911037762e-05,-0.5780423164356682,-0.8187428638469778,0.0015138948172150504,1.8411104433115656e-07,1.1233562499999954e-05,358.183615479258,0.00011586121733118829,-1.0665619304637517,2.7828726657048977,0.001992818415506478,2.012866159880079e-09,-1627274161.670099,-2654418.769314798,-1082.4736617316719,8.639374999999758e-07,20.92680830829521,0.00019177267559528186,-0.5780453876592458,-0.8190829612289678,0.0015138860651402423,1.8411925277332123e-07,1619,,1
1620,-92.5,427.0,20.0,1080.0,854323730234.8376,1562589552.8516803,714508.4539801889,2.812499999994139e-08,0.22129492846556809,0.00013247669408077926,0.24501487279532388,-1.225823171993692,0.0004926720272164011,1.015437338328011e-07,5.937499999910528e-09,0.11800704944957632,4.173794116786871e-05,-2.6721684003517003,7.751566147071028,0.0012408254106315855,1.2169865128632006e-09,-341461891.7165388,-497887.30214457837,-181.49106934518434,1.6964374999999107e-06,41.96140656083574,0.00037051573586303335,-0.613192316900987,-0.7809661825102281,0.0015459421069197986,1.0398252967920504e-07,1620,,1
1621,-80.0,422.5,27.5,1085.0,-1622714383.4141204,-2664807.5608843276,-1094.0289490483092,8.639375000000843e-07,20.92669529748927,1.7812231911037762e-05,-0.5780423164356682,-0.8187428638469778,0.0015138948172150504,1.8411104433115656e-07,1.1233562499999954e-05,358.183615479258,0.00011586121733118829,-1.0665619304637517,2.7828726657048977,0.001992818415506478,2.012866159880079e-09,822699502338.1329,1504596001.089086,687921.0210249212,4.625000000005059e-08,0.30342638967256713,0.00017889796074821066,0.599304261159785,-1.2890347237516897,0.00041033917299248727,1.6538617101492288e-07,1621,,1
1622,-75.0,436.0,18.5,1090.0,854323730234.8376,1562589552.8516803,714508.4539801889,2.812499999994139e-08,0.22129492846556809,0.00013247669408077926,0.24501487279532388,-1.225823171993692,0.0004926720272164011,1.015437338328011e-07,1.0570000000000544e-06,34.39507702110434,0.00013096679011561784,-0.06230657487217419,-0.1288726615582103,0.0020337645175709813,1.481258206151682e-09,-1635042298.2599573,-2667236.0850578104,-1087.7600494824142,9.226874999999522e-07,23.124902233531945,0.00033296440006341777,-0.6417309405658326,-0.746946964827369,0.0015664064759941944,1.9403591383419416e-07,1622,,1
1623,-82.5,424.0,21.5,1110.0,44226552722.28789,80931771.64107324,37024.986120754445,2.587500000004149e-08,0.30161735360500064,0.00011010947249530617,-0.05344145390701538,-1.1003015236152704,0.0007291130895411573,1.046672465840383e-07,1.1495999999999945e-05,366.2785324521623,0.0001618910241313774,-0.8366626032064874,1.3772780697693783,0.0019913363843883473,2.0316805548920267e-09,-34673924087.57904,-60613403.71884733,-26489.53463304924,2.031249999999863e-07,4.310103311403822,0.00027974278876132994,-0.6230910227571236,-0.7987948984303808,0.001326152629663087,2.1291238938592947e-07,1623,,1
1624,-72.5,431.5,15.5,1120.0,-1617994358.3555822,-2657074.785169943,-1090.861843061227,7.936250000000139e-07,19.618733087085367,4.123123905374129e-05,-0.5444826517973377,-0.8550102044148478,0.0015450217131404488,1.451254889722151e-07,1.2004375000000157e-06,38.87030760782177,8.707015223422964e-05,-0.5048328287371345,0.4798660843460465,0.002023746700673916,2.2227133095334115e-09,-15149854453.134806,-26485331.201200128,-11575.567463324958,3.5793750000003184e-07,9.087359647582103,0.00018006230426902256,-0.9570562916470237,-0.2183079263678427,0.0015866855584524883,1.6963908617653532e-07,1624,,1
1625,-67.5,422.5,21.5,1115.0,-11976470.757268867,-14732.991795806001,-4.529447872425462,6.378187500000036e-06,130.85412848520465,4.106219131947732e-05,-0.4803463051854119,-0.9247522849451557,0.001282242391573568,3.7760874624454006e-08,5.9375000000189485e-09,0.11803293372963537,4.213891228888034e-05,-2.6738366548819905,7.826932179988498,0.0012411081022516502,1.1812235655117014e-09,-337481873.95144945,-492110.51227621426,-179.39500260197755,1.544437500000011e-06,36.09226928854962,0.0001962468458865372,-0.5326059238727802,-0.8453787335664811,0.0014605608016629817,9.363609676106941e-08,1625,,1
1626,-82.5,437.5,17.0,1120.0,-1622714383.4141204,-2664807.5608843276,-1094.0289490483092,8.639375000000843e-07,20.92669529748927,1.7812231911037762e-05,-0.5780423164356682,-0.8187428638469778,0.0015138948172150504,1.8411104433115656e-07,1.1233562499999954e-05,358.183615479258,0.00011586121733118829,-1.0665619304637517,2.7828726657048977,0.001992818415506478,2.012866159880079e-09,-15673950.543124618,-17994.53522043799,-5.163118288356035,5.7191874999999595e-06,115.3728305205751,0.00011214042559492242,-0.48814091492535255,-0.8481422096459217,0.0012608071136687188,4.534966013896033e-08,1626,,1
1627,-77.5,434.5,18.5,1095.0,854323730234.8376,1562589552.8516803,714508.4539801889,2.812499999994139e-08,0.22129492846556809,0.00013247669408077926,0.24501487279532388,-1.225823171993692,0.0004926720272164011,1.015437338328011e-07,5.937499999910528e-09,0.11800704944957632,4.173794116786871e-05,-2.6721684003517003,7.751566147071028,0.0012408254106315855,1.2169865128632006e-09,822699502338.1329,1504596001.089086,687921.0210249212,4.625000000005059e-08,0.30342638967256713,0.00017889796074821066,0.599304261159785,-1.2890347237516897,0.00041033917299248727,1.6538617101492288e-07,1627,,1
1628,-80.0,424.0,14.0,1090.0,-11976470.757268867,-14732.991795806001,-4.529447872425462,6.378187500000036e-06,130.85412848520465,4.106219131947732e-05,-0.4803463051854119,-0.9247522849451557,0.001282242391573568,3.7760874624454006e-08,4.328243749999994e-05,1114.9834603563334,6.655236979386404e-05,-0.20854205089203195,0.193938906102181,0.0016100401465388803,1.327044066192724e-09,-15561274.505908938,-17865.847823025935,-5.1263750891185085,5.653062499999962e-06,114.47002481770346,0.00012489606740608244,-0.4832169415357454,-0.8495411280728433,0.00126557440862048,4.351065183752438e-08,1628,,1
1629,-85.0,430.0,24.5,1085.0,-11976470.757268867,-14732.991795806001,-4.529447872425462,6.378187500000036e-06,130.85412848520465,4.106219131947732e-05,-0.4803463051854119,-0.9247522849451557,0.001282242391573568,3.7760874624454006e-08,1.1233562499999954e-05,358.18362211290616,0.00014919080546534828,-1.0679275193994995,2.8007839674284334,0.0019928183520684295,2.0130157061101326e-09,822699502338.1329,1504596001.089086,687921.0210249212,4.625000000005059e-08,0.30342638967256713,0.00017889796074821066,0.599304261159785,-1.2890347237516897,0.00041033917299248727,1.6538617101492288e-07,1629,,1
1630,-92.5,422.5,26.0,1105.0,44226552722.28789,80931771.64107324,37024.986120754445,2.587500000004149e-08,0.30161735360500064,0.00011010947249530617,-0.05344145390701538,-1.1003015236152704,0.0007291130895411573,1.046672465840383e-07,1.0570000000000544e-06,34.39509370993637,0.0001389825616250203,-0.06262929254429471,-0.12599462740995548,0.002033764666457552,1.4812896496451822e-09,-1295797336957.601,-2369939733.6075945,-1083621.291426682,2.7937500000040083e-08,0.3720281323003229,0.00013865909078439618,-0.5962666623637619,-0.9753518568847812,0.0008317692633503435,1.009293123634581e-07,1630,,1
1631,-87.5,430.0,12.5,1125.0,-12503615.579606995,-15385.613486227418,-4.731438182214274,6.461937499999972e-06,129.4648921731481,0.00010565289524485473,-0.4852978433820375,-0.9080036634044983,0.0012521882093912142,4.4064353291335923e-08,1.5874999999992458e-08,0.30528038051211764,9.290162794571566e-05,-1.7489842864503902,5.600285679652496,0.0012007134201194535,3.2970819146991427e-09,-11981721.686493436,-13777.00066485063,-3.958777306203819,6.378187500000036e-06,130.8541530814329,7.993714569979877e-05,-0.48034010885603123,-0.9248235631020338,0.0012822416674181537,3.7761022909555344e-08,1631,,1
1632,-87.5,422.5,17.0,1105.0,-15089779733.653101,-26412779.72452237,-11558.068206149199,3.5793750000003184e-07,9.087254060331896,3.480873956779036e-05,-0.9571593148460936,-0.2176045647674556,0.0015867104938371362,1.6962598371017374e-07,4.328243749999994e-05,1114.9834603563334,6.655236979386404e-05,-0.20854205089203195,0.193938906102181,0.0016100401465388803,1.327044066192724e-09,-399895802.2766638,-582948.9953549309,-212.4469385709623,1.2637499999999758e-06,28.81639667949415,0.00029174789667546757,-0.4436513302022281,-0.9599487987962507,0.001425146574275798,8.456632382581357e-08,1632,,1
1633,-67.5,436.0,12.5,1090.0,-362452512.31863433,-536350.3856275687,-198.41846476567275,1.3828125000000819e-06,31.151826443358736,0.00020125694197373374,-0.47342590595482387,-0.9154683330027442,0.0014080032534471046,8.768554706479816e-08,4.328243749999994e-05,1114.9834522502292,6.273739525860167e-05,-0.2085541457028428,0.1939745385425975,0.0016100401280381412,1.3270469777693109e-09,-341461891.7165388,-497887.30214457837,-181.49106934518434,1.6964374999999107e-06,41.96140656083574,0.00037051573586303335,-0.613192316900987,-0.7809661825102281,0.0015459421069197986,1.0398252967920504e-07,1633,,1
1634,-90.0,422.5,23.0,1100.0,44226552722.28789,80931771.64107324,37024.986120754445,2.587500000004149e-08,0.30161735360500064,0.00011010947249530617,-0.05344145390701538,-1.1003015236152704,0.0007291130895411573,1.046672465840383e-07,1.2004375000000157e-06,38.87030760782177,8.707015223422964e-05,-0.5048328287371345,0.4798660843460465,0.002023746700673916,2.2227133095334115e-09,-399895802.2766638,-582948.9953549309,-212.4469385709623,1.2637499999999758e-06,28.81639667949415,0.00029174789667546757,-0.4436513302022281,-0.9599487987962507,0.001425146574275798,8.456632382581357e-08,1634,,1
1635,-72.5,422.5,23.0,1095.0,-1667469672.0613399,-2738215.1187416767,-1124.1296383754584,8.171249999998961e-07,20.155060009725435,4.0511099356196466e-05,-0.5579665918361439,-0.8524361061363703,0.0015416115141133491,1.6485287810042852e-07,1.5874999999992458e-08,0.30528038051211764,9.290162794571566e-05,-1.7489842864503902,5.600285679652496,0.0012007134201194535,3.2970819146991427e-09,-1635042298.2599573,-2667236.0850578104,-1087.7600494824142,9.226874999999522e-07,23.124902233531945,0.00033296440006341777,-0.6417309405658326,-0.746946964827369,0.0015664064759941944,1.9403591383419416e-07,1635,,1
1636,-90.0,431.5,18.5,1100.0,-1631530337.3961363,-2679140.7696681353,-1099.8541607695554,9.226875000000606e-07,23.124654012222454,0.00019341455555882923,-0.6417091858908472,-0.7473816394064063,0.0015664060212600562,1.9405027847273777e-07,5.937499999910528e-09,0.11800704944957632,4.173794116786871e-05,-2.6721684003517003,7.751566147071028,0.0012408254106315855,1.2169865128632006e-09,-21165012285.514706,-36999072.41217149,-16169.742572173871,2.6312500000006366e-07,5.7521531603931955,0.00018118649343610487,-0.6717856389892486,-0.6637577681744866,0.0013662349422057026,2.0185636398933422e-07,1636,,1
1637,-90.0,422.5,26.0,1095.0,854323730234.8376,1562589552.8516803,714508.4539801889,2.812499999994139e-08,0.22129492846556809,0.00013247669408077926,0.24501487279532388,-1.225823171993692,0.0004926720272164011,1.015437338328011e-07,5.560999999999956e-06,195.95496093351449,0.00020306917460213457,-0.7975724953094413,1.1969699808058856,0.0022023349218143994,1.798640837084556e-09,-34673924087.57904,-60613403.71884733,-26489.53463304924,2.031249999999863e-07,4.310103311403822,0.00027974278876132994,-0.6230910227571236,-0.7987948984303808,0.001326152629663087,2.1291238938592947e-07,1637,,1
